ActualTime,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense,combined_action_num
49:47.2,-3.435679436,-8.485051155,4.151545525,-0.086742863,0.174707457,0.05375614,-6862,-4291,2769,49,-60,-27,4
49:47.3,-3.464409828,-8.846575737,3.790021181,-0.234572262,0.156381503,0.217468023,-7019,-4683,2761,-258,106,275,4
49:47.4,-4.077325344,-8.312667847,3.811569214,0.054977871,0.219911486,0.157603234,-6557,-4820,2977,877,296,-787,4
49:47.6,-4.010287762,-8.322244644,3.392583847,-0.010995574,-0.003665192,-0.196698606,-7214,-4095,2783,-1553,636,607,4
49:48.0,-4.211400986,-8.233659744,3.617638826,-0.141720742,0.171042264,-0.083077677,-6958,-4559,3051,969,-83,-120,4
49:48.4,-4.623203278,-9.006986618,2.82036972,-0.119729586,0.938289046,0.201585531,-7056,-4475,3428,652,-207,469,4
49:48.5,-5.19781208,-8.259995461,1.630451322,-0.043982297,0.487470478,0.197920337,-7059,-4381,3402,416,-249,673,4
49:48.7,-5.039794445,-7.979874134,3.296815634,0.641408503,-0.500909507,-0.057421334,-6895,-4359,3414,-819,-400,1223,4
49:48.8,-4.654327869,-7.884106159,4.036623955,-0.008552114,-0.362853944,-0.096516706,-6933,-4277,3161,1580,822,88,4
49:49.0,-4.106055737,-7.922413349,4.419696331,-0.035430185,-0.353080124,-0.299323976,-7453,-4009,2774,-1448,-637,465,4
49:49.1,-3.873818398,-8.092401505,4.261679173,-0.328645498,0.118507855,-0.073303826,-7097,-4089,2761,102,-856,347,4
49:49.3,-4.110844135,-8.506598473,3.179499865,-0.65240407,0.149051115,-0.075747289,-7059,-4020,3176,542,-786,-27,4
49:49.8,-4.350264549,-8.767566681,1.496376038,0.039095376,-0.079412483,-0.045204028,-7148,-3719,3060,-1,824,294,4
49:50.0,-4.003105164,-9.181763649,1.695094824,-0.070860371,-0.043982297,-0.133168623,-7323,-3307,3394,-552,1711,-1,4
49:50.2,-4.288015366,-8.46589756,1.515529633,-0.120951317,0.02687807,0.079412483,-7808,-3719,2783,-1915,-784,821,4
49:50.3,-4.261679173,-8.686163902,1.290474772,-0.032986723,0.019547688,-0.043982297,-7208,-3796,3368,1381,703,-315,4
49:50.8,-3.967192173,-8.868123055,2.557007313,-0.021991149,-0.035430185,-0.095294975,-7486,-3712,2914,789,1662,815,4
49:50.9,-3.869029999,-8.6957407,2.650381327,0.04642576,-0.064751714,-0.073303826,-7727,-3303,2291,-269,1804,542,4
49:51.0,-3.715801001,-8.846575737,2.691082716,0.028099801,-0.009773844,-0.057421334,-7595,-3245,2165,-203,802,-291,4
49:51.1,-3.766079187,-8.805873871,2.748543501,0.025656341,-0.003665192,-0.008552114,-7558,-3294,1778,-612,-292,-487,4
49:51.2,-3.646369219,-8.789113998,2.887407303,0.051312681,0.028099801,-0.00122173,-7442,-3787,1793,865,388,518,4
49:51.4,-3.859453201,-8.489839554,2.832340717,0.15393804,0.111177474,0.04642576,-7547,-3797,1815,2113,434,40,4
49:51.6,-3.646369219,-8.767566681,3.143586874,0.156381503,0.00122173,-0.119729586,-7632,-3182,1996,1091,-13,-112,4
49:51.7,-3.552995205,-8.626308441,3.34469986,0.756251156,-0.068416908,0.006108652,-7561,-3448,2420,69,-222,-211,4
49:51.8,-3.548206806,-8.262390137,3.952826977,0.310319543,-0.202807263,0.035430185,-7372,-3687,2283,-150,-518,-775,4
49:51.9,-3.373430252,-8.264783859,4.012681961,0.438601255,-0.260228604,0.075747289,-7505,-3480,2285,-372,8,3,4
49:52.0,-3.387795448,-8.161833763,5.600037575,0.66217792,0.035430185,0.356745303,-7526,-3520,2584,-84,86,314,4
